user_id,beach_clicks,historical_clicks,cultural_clicks,religious_clicks,avg_view_time,language,preference
3804,6,6,8,1,7.9,EN,Cultural
3805,5,9,3,1,16.29,EN,Historical
3806,7,7,0,0,12.06,EN,Nature
3807,10,2,4,5,17.75,SO,Nature
3808,6,9,7,6,9.82,SO,Historical
3809,10,1,3,8,12.16,SO,Nature
3810,0,6,4,7,16.66,SO,Religious
3811,2,3,8,3,17.01,SO,Cultural
3812,8,4,1,6,7.0,SO,Nature
3813,10,5,2,10,12.56,EN,Nature
3814,5,3,9,9,14.63,SO,Cultural
3815,0,3,3,1,8.06,SO,Historical
3816,2,2,6,10,13.65,SO,Religious
3817,2,8,0,6,8.42,SO,Historical
3818,1,2,4,4,9.21,SO,Cultural
3819,5,10,10,2,16.26,EN,Historical
3820,9,2,6,9,18.65,EN,Nature
3821,6,1,5,10,6.84,SO,Religious
3822,7,9,7,0,11.51,SO,Historical
3823,7,5,3,3,6.61,EN,Nature
3824,5,2,9,8,19.91,EN,Cultural
3825,4,4,9,6,8.68,EN,Cultural
3826,7,7,3,1,12.68,SO,Nature
3827,10,3,6,7,7.9,SO,Nature
3828,0,3,4,6,7.53,EN,Religious
3829,2,7,7,1,17.93,EN,Historical
3830,6,9,7,1,18.17,EN,Historical
3831,7,6,4,10,15.41,EN,Religious
3832,0,10,7,10,19.97,EN,Historical
3833,0,3,6,2,19.15,EN,Cultural
3834,0,4,3,0,5.23,SO,Historical
3835,9,8,3,7,14.27,EN,Nature
3836,9,10,0,5,17.07,SO,Historical
3837,1,9,1,1,14.72,EN,Historical
3838,9,3,10,1,19.94,SO,Cultural
3839,6,2,9,5,10.49,EN,Cultural
3840,6,6,3,8,13.9,SO,Religious
3841,0,9,8,0,7.33,SO,Historical
3842,10,0,8,6,13.19,EN,Nature
3843,10,4,6,10,12.11,EN,Nature
3844,8,5,7,0,9.49,EN,Nature
3845,1,6,6,8,18.29,EN,Religious
3846,3,7,10,5,5.65,SO,Cultural
3847,1,5,9,5,13.4,SO,Cultural
3848,5,4,9,9,17.78,SO,Cultural
3849,1,6,9,8,19.63,SO,Cultural
3850,7,8,6,5,8.92,EN,Historical
3851,3,2,10,10,12.1,EN,Cultural
3852,2,7,0,10,18.91,EN,Religious
3853,3,4,4,3,12.97,SO,Historical
3854,10,6,0,4,15.52,EN,Nature
3855,0,4,5,7,10.77,SO,Religious
3856,6,4,2,1,19.17,SO,Nature
3857,4,4,10,5,16.07,SO,Cultural
3858,4,4,0,8,12.51,SO,Religious
3859,8,8,5,9,18.98,SO,Religious
3860,8,4,5,1,7.75,EN,Nature
3861,2,3,1,1,18.44,EN,Historical
3862,1,0,8,4,15.42,EN,Cultural
3863,6,9,4,6,5.39,EN,Historical
3864,4,5,7,4,14.57,SO,Cultural
3865,5,1,6,2,6.92,SO,Cultural
3866,7,5,7,6,13.04,EN,Nature
3867,9,3,1,1,13.28,EN,Nature
3868,4,6,5,3,19.14,SO,Historical
3869,6,9,9,0,17.28,EN,Historical
3870,6,2,8,7,17.76,EN,Cultural
3871,9,9,4,3,5.25,SO,Nature
3872,2,5,10,3,9.18,SO,Cultural
3873,0,9,10,10,9.07,EN,Cultural
3874,10,0,4,3,10.93,SO,Nature
3875,6,10,3,3,16.2,EN,Historical
3876,3,9,4,7,15.99,EN,Historical
3877,10,8,10,7,18.3,EN,Nature
3878,0,5,8,9,12.46,EN,Religious
3879,6,5,8,4,11.14,SO,Cultural
3880,7,3,8,3,8.15,SO,Cultural
3881,7,10,10,7,17.93,SO,Historical
3882,3,1,9,5,6.84,EN,Cultural
3883,7,3,7,9,16.44,EN,Religious
3884,10,6,9,2,7.86,EN,Nature
3885,8,3,3,3,19.35,EN,Nature
3886,9,9,7,9,8.07,EN,Nature
3887,9,3,7,9,8.74,SO,Nature
3888,8,4,10,7,19.77,SO,Cultural
3889,10,10,4,6,11.01,EN,Nature
3890,3,6,0,1,13.83,SO,Historical
3891,1,0,0,4,13.79,EN,Religious
3892,8,10,9,7,10.51,EN,Historical
3893,3,7,8,7,12.24,EN,Cultural
3894,0,0,7,7,16.45,EN,Cultural
3895,0,8,6,0,11.49,EN,Historical
3896,10,2,0,10,5.67,SO,Nature
3897,5,1,0,7,16.02,SO,Religious
3898,4,8,8,2,16.79,EN,Historical
3899,3,2,6,4,6.83,SO,Cultural
3900,7,1,4,0,6.64,EN,Nature
3901,6,6,8,9,9.03,SO,Religious
3902,10,0,4,0,13.67,SO,Nature
3903,10,9,6,0,18.33,EN,Nature
3904,5,0,6,5,6.31,SO,Cultural
3905,4,10,3,8,12.63,SO,Historical
3906,1,6,3,4,19.72,EN,Historical
3907,4,0,3,5,8.57,SO,Religious
3908,7,6,3,7,15.98,EN,Nature
3909,8,10,8,10,11.21,EN,Historical
3910,8,10,6,8,18.12,SO,Historical
3911,10,0,6,8,13.41,SO,Nature
3912,6,3,4,10,13.85,EN,Religious
3913,0,6,1,2,13.78,SO,Historical
3914,0,7,6,1,16.63,SO,Historical
3915,3,5,6,7,11.05,EN,Religious
3916,2,3,7,1,11.37,SO,Cultural
3917,3,0,3,4,14.58,EN,Religious
3918,3,9,5,8,9.2,EN,Historical
3919,7,1,8,1,12.41,SO,Cultural
3920,2,5,3,10,14.78,SO,Religious
3921,6,8,0,8,15.53,EN,Historical
3922,0,3,6,3,19.95,SO,Cultural
3923,10,3,7,10,18.72,EN,Nature
3924,1,9,6,7,7.74,EN,Historical
3925,1,7,0,6,8.86,SO,Historical
3926,6,5,8,5,5.1,SO,Cultural
3927,10,1,9,4,6.52,EN,Nature
3928,5,9,10,6,6.48,SO,Cultural
3929,3,5,10,7,16.95,SO,Cultural
3930,3,4,0,5,14.83,EN,Religious
3931,9,10,4,2,19.59,EN,Historical
3932,0,7,10,2,8.66,EN,Cultural
3933,1,10,9,10,10.94,SO,Historical
3934,0,1,8,9,18.29,SO,Religious
3935,1,6,3,4,17.11,SO,Historical
3936,1,3,10,0,13.12,EN,Cultural
3937,2,3,1,8,5.56,EN,Religious
3938,6,2,3,6,19.77,EN,Nature
3939,9,1,4,4,7.76,SO,Nature
3940,7,9,2,1,18.19,SO,Historical
3941,0,9,8,2,8.25,SO,Historical
3942,2,0,7,2,19.04,EN,Cultural
3943,7,0,10,10,13.22,EN,Cultural
3944,9,3,3,1,10.94,EN,Nature
3945,5,7,0,6,17.14,EN,Historical
3946,6,2,0,5,7.53,EN,Nature
3947,6,9,10,7,17.31,EN,Cultural
3948,4,0,10,0,14.65,SO,Cultural
3949,3,10,10,1,17.61,EN,Historical
3950,6,9,4,9,5.59,SO,Historical
3951,4,10,6,9,11.4,EN,Historical
3952,10,4,8,0,9.31,SO,Nature
3953,10,5,10,7,9.51,EN,Nature
3954,1,1,5,5,10.77,EN,Cultural
3955,1,1,0,4,16.27,EN,Religious
3956,6,8,0,1,14.77,EN,Historical
3957,0,3,4,1,12.86,EN,Cultural
3958,6,7,6,6,9.0,SO,Historical
3959,1,6,8,3,7.38,EN,Cultural
3960,0,9,4,5,17.01,SO,Historical
3961,7,7,6,0,12.38,SO,Nature
3962,10,8,5,6,9.31,EN,Nature
3963,6,4,2,8,14.22,SO,Religious
3964,7,9,6,10,10.72,EN,Religious
3965,1,1,4,4,6.4,SO,Cultural
3966,7,3,3,10,18.93,SO,Religious
3967,10,10,5,9,19.99,EN,Nature
3968,5,10,9,1,19.47,EN,Historical
3969,2,2,9,6,7.54,EN,Cultural
3970,8,0,3,9,13.56,SO,Religious
3971,10,3,5,3,18.38,SO,Nature
3972,0,7,1,3,8.57,EN,Historical
3973,1,4,9,1,10.32,SO,Cultural
3974,6,1,1,1,19.12,EN,Nature
3975,5,0,9,9,10.67,SO,Cultural
3976,3,3,7,5,18.04,EN,Cultural
3977,8,10,4,0,19.08,EN,Historical
3978,0,0,5,9,14.34,SO,Religious
3979,1,7,10,3,12.23,SO,Cultural
3980,6,2,1,4,6.24,EN,Nature
3981,8,3,2,8,16.25,EN,Nature
3982,6,7,0,2,6.05,SO,Historical
3983,9,10,8,3,8.85,EN,Historical
3984,6,2,8,10,19.63,EN,Religious
3985,7,2,1,0,10.52,SO,Nature
3986,6,9,7,2,6.13,SO,Historical
3987,3,5,8,7,10.18,SO,Cultural
3988,0,8,1,0,18.08,EN,Historical
3989,7,8,1,1,11.06,SO,Historical
3990,5,4,8,8,19.26,EN,Cultural
3991,9,3,9,1,15.93,EN,Nature
3992,1,4,2,3,14.55,EN,Historical
3993,8,0,8,2,7.87,EN,Nature
3994,5,5,4,0,6.03,SO,Nature
3995,1,4,4,4,11.97,SO,Historical
3996,6,3,3,8,12.12,SO,Religious
3997,4,9,6,2,14.21,SO,Historical
3998,1,6,7,8,7.15,SO,Religious
3999,4,6,4,9,12.3,SO,Religious
4000,1,0,7,1,13.67,EN,Cultural
4001,6,0,10,5,5.82,EN,Cultural
4002,4,4,0,2,10.85,EN,Nature
4003,6,2,6,10,5.23,SO,Religious
4004,5,3,4,2,13.33,EN,Nature
4005,7,9,5,3,14.39,SO,Historical
4006,4,2,5,5,13.74,SO,Cultural
4007,4,3,3,8,7.83,EN,Religious
4008,0,6,8,6,12.62,EN,Cultural
4009,0,6,4,0,17.58,EN,Historical
4010,4,2,6,8,19.98,SO,Religious
4011,4,9,4,0,10.62,SO,Historical
4012,9,3,8,9,14.79,SO,Nature
4013,2,8,8,10,10.82,SO,Religious
4014,9,3,7,6,14.99,EN,Nature
4015,2,9,0,10,6.44,EN,Religious
4016,3,8,6,7,13.43,SO,Historical
4017,4,4,0,3,11.1,EN,Nature
4018,10,0,10,2,12.88,EN,Nature
4019,9,2,2,8,19.41,SO,Nature
4020,5,1,6,6,19.97,EN,Cultural
4021,4,7,7,5,8.0,EN,Historical
4022,0,5,6,1,6.75,EN,Cultural
4023,0,4,1,6,12.47,SO,Religious
4024,5,8,4,7,18.17,SO,Historical
4025,1,10,8,8,15.39,EN,Historical
4026,9,1,3,4,12.82,SO,Nature
4027,2,9,2,4,6.95,EN,Historical
4028,10,2,7,4,11.03,EN,Nature
4029,9,0,1,8,17.25,SO,Nature
4030,10,8,5,2,7.05,EN,Nature
4031,4,9,5,1,5.44,EN,Historical
4032,2,10,2,0,15.43,SO,Historical
4033,9,0,2,2,15.09,SO,Nature
4034,10,1,8,9,18.71,EN,Nature
4035,1,4,5,9,15.7,EN,Religious
4036,7,0,2,4,10.69,EN,Nature
4037,7,2,1,8,17.21,SO,Religious
4038,10,5,6,8,8.98,EN,Nature
4039,0,2,10,3,5.85,SO,Cultural
4040,2,5,5,2,16.41,SO,Historical
4041,8,4,8,2,9.08,SO,Nature
4042,1,1,0,5,5.22,EN,Religious
4043,4,2,0,7,6.29,SO,Religious
4044,3,1,5,3,7.38,EN,Cultural
4045,2,4,1,9,17.59,EN,Religious
4046,4,5,9,7,9.84,SO,Cultural
4047,6,10,7,9,7.38,EN,Historical
4048,9,8,1,10,11.77,SO,Religious
4049,1,8,5,4,16.76,EN,Historical
4050,2,0,8,2,11.68,EN,Cultural
4051,8,0,10,9,13.77,SO,Cultural
4052,10,8,1,9,6.25,EN,Nature
4053,6,2,3,6,12.98,SO,Nature
4054,6,7,4,7,5.8,EN,Historical
4055,9,2,5,4,9.9,EN,Nature
4056,5,7,7,9,12.62,EN,Religious
4057,2,0,6,0,5.15,SO,Cultural
4058,0,0,4,3,5.32,SO,Cultural
4059,4,5,4,3,9.91,EN,Historical
4060,1,9,8,4,6.24,EN,Historical
4061,2,4,1,1,16.43,EN,Historical
4062,2,9,1,8,14.06,SO,Historical
4063,6,0,7,2,15.18,SO,Cultural
4064,6,9,2,3,10.83,EN,Historical
4065,1,10,8,5,12.8,EN,Historical
4066,0,3,10,7,19.15,EN,Cultural
4067,8,10,4,10,5.07,EN,Historical
4068,8,2,5,5,15.71,EN,Nature
4069,9,10,7,1,17.77,EN,Historical
4070,6,1,0,3,13.51,EN,Nature
4071,2,3,8,3,10.66,EN,Cultural
4072,2,3,0,3,15.0,EN,Historical
4073,9,1,6,5,19.84,SO,Nature
4074,1,4,6,3,9.11,SO,Cultural
4075,3,9,5,9,6.8,EN,Historical
4076,0,2,0,9,12.27,SO,Religious
4077,5,10,7,1,5.55,SO,Historical
4078,9,7,8,9,16.02,SO,Nature
4079,9,0,5,7,17.79,EN,Nature
4080,9,2,6,3,6.75,EN,Nature
4081,4,0,2,10,17.35,SO,Religious
4082,5,8,8,6,15.09,EN,Historical
4083,7,9,4,3,10.76,SO,Historical
4084,2,5,6,2,10.82,EN,Cultural
4085,10,4,8,5,8.88,EN,Nature
4086,8,1,5,5,9.87,EN,Nature
4087,1,2,2,1,5.51,SO,Historical
4088,9,4,0,6,7.77,EN,Nature
4089,5,1,2,5,19.94,EN,Nature
4090,2,8,5,2,19.31,EN,Historical
4091,4,9,7,2,14.24,EN,Historical
4092,2,6,5,1,10.16,SO,Historical
4093,6,2,7,7,11.2,EN,Cultural
4094,6,7,5,0,9.28,SO,Historical
4095,7,7,7,7,17.51,SO,Nature
4096,2,8,8,10,18.53,SO,Religious
4097,10,2,8,3,13.68,EN,Nature
4098,10,3,10,0,8.56,EN,Nature
4099,1,7,9,8,17.76,EN,Cultural
4100,2,8,0,9,12.12,EN,Religious
4101,0,6,4,6,16.94,SO,Historical
4102,9,1,7,5,9.21,EN,Nature
4103,2,9,6,1,8.34,EN,Historical
4104,4,3,1,2,12.96,EN,Nature
4105,4,1,5,7,12.89,EN,Religious
4106,1,6,4,9,18.06,EN,Religious
4107,4,0,7,7,14.83,SO,Cultural
4108,1,3,10,7,9.61,EN,Cultural
4109,8,10,7,0,7.71,SO,Historical
4110,4,3,6,8,12.39,SO,Religious
4111,5,8,2,1,9.73,EN,Historical
4112,5,2,3,3,19.65,EN,Nature
4113,7,8,7,5,17.45,EN,Historical
4114,0,5,2,4,10.89,EN,Historical
4115,4,10,5,7,11.02,SO,Historical
4116,7,10,10,10,9.44,SO,Historical
4117,1,9,7,4,16.56,EN,Historical
4118,2,0,4,10,10.25,EN,Religious
4119,0,2,3,3,8.05,SO,Cultural
4120,6,9,10,10,17.94,EN,Cultural
4121,7,0,9,3,16.01,EN,Cultural
4122,2,1,1,2,16.92,EN,Nature
4123,1,6,4,3,16.0,SO,Historical
4124,10,5,5,9,6.24,SO,Nature
4125,0,3,2,0,13.38,EN,Historical
4126,7,6,0,4,8.49,EN,Nature
4127,3,9,10,3,7.59,EN,Cultural
4128,2,0,3,8,5.14,SO,Religious
4129,10,6,7,5,19.81,SO,Nature
4130,4,9,9,8,14.18,EN,Historical
4131,2,4,5,8,16.56,SO,Religious
4132,3,1,8,0,19.76,SO,Cultural
4133,6,1,5,3,11.85,SO,Nature
4134,10,8,6,10,13.5,EN,Nature
4135,3,10,6,2,5.88,EN,Historical
4136,1,4,2,0,8.21,SO,Historical
4137,0,2,0,1,19.63,SO,Historical
4138,1,8,1,0,10.44,EN,Historical
4139,10,2,10,4,19.87,SO,Nature
4140,8,3,10,4,13.38,EN,Cultural
4141,7,7,6,3,19.11,SO,Nature
4142,10,0,10,0,11.77,EN,Nature
4143,3,0,9,3,18.83,EN,Cultural
4144,7,10,4,6,6.37,SO,Historical
4145,4,10,9,2,18.04,SO,Historical
4146,1,2,2,1,19.79,SO,Historical
4147,3,7,4,8,5.88,EN,Religious
4148,1,2,10,8,14.57,EN,Cultural
4149,0,4,0,1,6.25,SO,Historical
4150,1,10,1,9,7.14,EN,Historical
4151,1,5,0,1,8.3,EN,Historical
4152,0,7,3,4,9.0,EN,Historical
4153,1,0,4,7,7.01,EN,Religious
4154,6,4,7,9,11.8,EN,Religious
4155,4,0,9,6,18.0,EN,Cultural
4156,0,10,2,10,6.11,EN,Historical
4157,9,4,4,6,13.26,EN,Nature
4158,3,0,9,5,19.6,SO,Cultural
4159,6,5,1,0,5.61,EN,Nature
4160,5,5,8,6,7.67,SO,Cultural
4161,2,7,5,1,9.46,SO,Historical
4162,5,10,10,1,19.48,EN,Historical
4163,8,6,10,6,11.25,EN,Cultural
4164,2,0,5,4,5.72,EN,Cultural
4165,1,8,8,2,17.51,EN,Historical
4166,8,6,9,6,9.64,EN,Cultural
4167,0,10,8,6,6.06,EN,Historical
4168,1,5,7,3,14.69,EN,Cultural
4169,0,7,0,5,9.91,EN,Historical
4170,0,2,9,10,10.97,SO,Religious
4171,8,10,9,8,13.13,EN,Historical
4172,8,5,0,5,14.39,SO,Nature
4173,8,0,4,9,18.45,SO,Religious
4174,1,7,0,1,14.9,SO,Historical
4175,4,6,7,2,9.47,SO,Cultural
4176,0,7,6,8,11.34,EN,Religious
4177,4,10,8,7,17.99,SO,Historical
4178,2,2,6,6,18.47,SO,Cultural
4179,6,9,6,6,18.43,SO,Historical
4180,4,0,6,6,6.47,EN,Cultural
4181,9,8,6,4,7.49,SO,Nature
4182,2,3,4,8,15.18,EN,Religious
4183,8,8,10,0,18.04,SO,Cultural
4184,6,0,5,4,16.08,EN,Nature
4185,9,3,6,10,19.17,EN,Religious
4186,10,7,10,0,6.83,EN,Nature
4187,4,4,9,7,12.0,SO,Cultural
4188,8,3,1,10,12.93,SO,Religious
4189,2,3,3,8,6.0,EN,Religious
4190,6,4,7,7,7.16,EN,Cultural
4191,7,6,2,6,17.3,EN,Nature
4192,8,10,5,5,7.75,SO,Historical
4193,10,7,0,2,16.5,EN,Nature
4194,6,3,3,4,6.7,EN,Nature
4195,9,9,7,9,14.63,EN,Nature
4196,6,4,9,6,15.95,EN,Cultural
4197,2,7,10,5,11.62,EN,Cultural
4198,3,10,2,2,16.61,EN,Historical
4199,7,9,6,1,11.35,EN,Historical
4200,0,2,10,3,5.6,EN,Cultural
4201,2,10,6,8,9.3,SO,Historical
4202,0,2,3,2,17.4,SO,Cultural
4203,7,8,1,3,13.41,SO,Historical
4204,5,8,3,1,19.98,EN,Historical
4205,5,10,7,1,18.11,SO,Historical
4206,3,3,7,3,18.03,EN,Cultural
4207,7,6,7,1,12.74,EN,Nature
4208,0,8,5,7,5.98,SO,Historical
4209,9,4,7,3,19.09,EN,Nature
4210,7,3,5,0,13.57,EN,Nature
4211,3,1,5,0,13.33,EN,Cultural
4212,8,5,10,5,10.92,EN,Cultural
4213,9,6,3,4,16.34,SO,Nature
4214,8,8,8,4,11.47,SO,Nature
4215,10,7,0,2,15.07,EN,Nature
4216,6,2,7,7,18.8,EN,Cultural
4217,2,7,1,0,15.27,EN,Historical
4218,2,1,3,0,18.97,EN,Cultural
4219,4,3,9,9,19.96,EN,Cultural
4220,1,2,9,3,11.91,SO,Cultural
4221,9,8,7,6,6.78,SO,Nature
4222,5,3,3,0,8.17,EN,Nature
4223,7,1,0,8,9.39,SO,Religious
4224,2,3,3,1,9.8,SO,Historical
4225,0,6,3,3,12.78,EN,Historical
4226,5,9,3,0,5.73,SO,Historical
4227,9,6,5,7,17.84,SO,Nature
4228,5,9,10,0,8.68,EN,Cultural
4229,6,0,2,2,11.32,EN,Nature
4230,5,8,7,2,13.9,SO,Historical
4231,7,6,6,3,5.55,EN,Nature
4232,0,0,6,10,5.73,SO,Religious
4233,1,9,1,1,19.08,EN,Historical
4234,10,8,2,8,17.22,EN,Nature
4235,9,1,2,7,19.98,EN,Nature
4236,6,7,0,10,8.86,SO,Religious
4237,6,3,0,0,17.02,SO,Nature
4238,9,8,0,0,7.01,EN,Nature
4239,9,10,8,1,7.12,EN,Historical
4240,10,10,1,9,13.37,EN,Nature
4241,0,8,10,4,5.29,EN,Cultural
4242,6,7,0,2,9.18,EN,Historical
4243,10,5,0,4,6.9,EN,Nature
4244,8,9,3,5,9.81,SO,Historical
4245,7,8,6,3,10.32,EN,Historical
4246,0,3,3,9,13.13,EN,Religious
4247,5,2,0,4,7.77,EN,Nature
4248,6,2,10,5,19.18,EN,Cultural
4249,5,9,6,2,6.92,SO,Historical
4250,9,7,9,8,10.76,SO,Nature
4251,1,4,2,4,12.93,SO,Historical
4252,6,0,3,9,14.18,SO,Religious
4253,0,7,4,6,9.59,SO,Historical
4254,10,8,6,10,7.76,EN,Nature
4255,0,5,2,9,17.15,SO,Religious
4256,10,9,0,9,7.59,SO,Nature
4257,6,8,7,5,19.05,EN,Historical
4258,0,10,4,5,6.99,SO,Historical
4259,10,8,4,3,17.59,EN,Nature
4260,7,7,5,1,12.93,SO,Nature
4261,5,0,1,9,14.77,SO,Religious
4262,0,6,9,5,16.97,SO,Cultural
4263,8,2,5,4,8.13,SO,Nature
4264,7,8,1,6,19.98,SO,Historical
4265,5,6,10,0,13.73,EN,Cultural
4266,2,3,2,5,17.11,SO,Religious
4267,2,4,0,0,6.52,EN,Historical
4268,1,7,7,9,14.36,SO,Religious
4269,1,4,5,7,6.91,EN,Religious
4270,7,5,6,3,14.74,EN,Nature
4271,3,9,6,0,6.11,SO,Historical
4272,10,7,8,3,6.14,EN,Nature
4273,5,2,3,6,12.4,SO,Religious
4274,5,5,3,0,11.95,EN,Nature
4275,8,3,1,8,15.43,EN,Nature
4276,3,4,3,4,15.37,SO,Historical
4277,0,3,0,7,10.5,SO,Religious
4278,8,3,2,6,13.09,SO,Nature
4279,7,4,5,8,15.95,SO,Religious
4280,4,4,9,1,15.67,SO,Cultural
4281,4,10,8,1,14.11,EN,Historical
4282,5,0,3,5,7.3,SO,Nature
4283,0,7,1,4,15.16,EN,Historical
4284,9,0,2,9,11.83,SO,Nature
4285,9,9,7,6,13.42,SO,Nature
4286,6,7,0,8,16.18,EN,Religious
4287,7,7,8,8,5.14,SO,Cultural
4288,7,1,1,2,18.6,EN,Nature
4289,0,10,2,3,16.52,SO,Historical
4290,3,1,3,5,10.68,EN,Religious
4291,1,8,9,4,14.85,SO,Cultural
4292,5,10,7,6,10.7,EN,Historical
4293,1,4,5,1,13.11,SO,Cultural
4294,2,8,7,4,8.27,SO,Historical
4295,6,10,3,1,14.43,EN,Historical
4296,8,2,4,4,15.05,SO,Nature
4297,3,7,5,9,13.64,EN,Religious
4298,2,9,3,10,11.39,EN,Religious
4299,3,3,6,6,8.38,EN,Cultural
4300,5,4,8,9,16.01,SO,Religious
4301,6,8,3,2,17.94,EN,Historical
4302,8,6,2,7,18.32,EN,Nature
4303,6,8,10,10,19.33,EN,Cultural
4304,5,9,6,10,16.09,EN,Religious
4305,9,9,0,0,8.91,EN,Nature
4306,10,6,4,10,8.99,SO,Nature
4307,0,6,8,10,5.08,EN,Religious
4308,1,7,7,6,17.77,EN,Historical
4309,2,9,4,9,11.06,EN,Historical
4310,5,2,3,9,16.54,SO,Religious
4311,5,10,4,6,12.79,SO,Historical
4312,6,1,7,3,13.41,EN,Cultural
4313,0,2,0,3,6.24,EN,Religious
4314,9,1,6,4,19.96,SO,Nature
4315,0,0,5,3,13.54,EN,Cultural
4316,1,9,4,7,18.66,SO,Historical
4317,5,2,8,1,5.31,SO,Cultural
4318,7,9,6,1,6.38,EN,Historical
4319,3,9,7,10,11.3,SO,Religious
4320,6,5,3,6,7.26,EN,Nature
4321,2,0,9,0,6.18,SO,Cultural
4322,8,10,0,2,9.67,EN,Historical
4323,8,6,9,10,10.81,SO,Religious
4324,7,7,1,10,6.22,SO,Religious
4325,5,6,4,0,14.95,SO,Historical
4326,4,5,6,4,11.88,EN,Cultural
4327,5,9,10,1,14.31,SO,Cultural
4328,6,6,3,10,18.78,EN,Religious
4329,8,3,3,5,11.99,EN,Nature
4330,10,10,4,10,17.52,SO,Nature
4331,0,0,4,8,17.23,SO,Religious
4332,1,10,0,0,18.88,SO,Historical
4333,5,1,10,4,17.53,EN,Cultural
4334,2,1,0,6,8.83,SO,Religious
4335,8,7,9,5,13.01,SO,Cultural
4336,4,1,3,4,19.8,SO,Nature
4337,6,8,9,10,10.31,EN,Religious
4338,6,4,4,3,15.04,EN,Nature
4339,5,2,6,7,8.25,SO,Religious
4340,9,1,3,5,15.72,EN,Nature
4341,9,1,8,7,17.85,SO,Nature
4342,1,4,8,0,10.82,EN,Cultural
4343,6,2,5,10,14.66,EN,Religious
4344,5,2,6,3,5.18,SO,Cultural
4345,6,7,0,8,10.73,EN,Religious
4346,9,5,9,4,11.72,EN,Nature
4347,2,9,5,5,16.13,EN,Historical
4348,1,8,9,5,12.94,SO,Cultural
4349,3,4,6,6,7.55,EN,Cultural
4350,1,10,6,3,16.57,EN,Historical
4351,3,0,10,6,18.54,EN,Cultural
4352,0,2,4,3,17.44,SO,Cultural
4353,1,6,6,5,11.97,EN,Historical
4354,6,9,3,2,15.39,EN,Historical
4355,2,2,9,3,15.89,SO,Cultural
4356,9,6,6,9,10.61,SO,Nature
4357,1,10,5,1,15.72,SO,Historical
4358,2,4,5,4,19.67,SO,Cultural
4359,2,9,7,4,11.78,EN,Historical
4360,5,2,2,6,7.44,SO,Religious
4361,8,1,6,1,15.13,SO,Nature
4362,1,5,8,2,14.87,EN,Cultural
4363,7,8,4,10,15.72,SO,Religious
4364,3,5,3,5,13.63,SO,Historical
4365,2,9,7,2,13.2,SO,Historical
4366,0,8,2,10,10.59,EN,Religious
4367,6,1,6,2,10.28,EN,Nature
4368,0,10,5,9,8.36,SO,Historical
4369,6,0,1,5,7.29,SO,Nature
4370,9,2,5,2,10.26,SO,Nature
4371,6,6,4,3,5.72,EN,Nature
4372,9,9,5,3,16.13,EN,Nature
4373,5,3,10,2,5.59,EN,Cultural
4374,2,3,3,1,8.7,EN,Historical
4375,3,1,7,8,15.06,EN,Religious
4376,5,3,2,7,10.98,SO,Religious
4377,3,1,5,1,8.43,EN,Cultural
4378,2,6,2,2,15.91,EN,Historical
4379,5,0,9,5,9.94,EN,Cultural
4380,7,5,3,0,7.87,EN,Nature
4381,7,0,7,10,16.89,SO,Religious
4382,8,5,2,10,13.86,SO,Religious
4383,8,1,3,6,13.92,EN,Nature
4384,8,10,10,0,5.06,EN,Historical
4385,3,7,8,5,6.05,SO,Cultural
4386,8,4,10,9,11.09,EN,Cultural
4387,10,6,5,5,17.98,EN,Nature
4388,1,0,2,4,15.02,EN,Religious
4389,10,5,9,5,16.69,SO,Nature
4390,10,10,7,8,19.45,SO,Nature
4391,4,10,8,8,5.85,EN,Historical
4392,2,4,10,2,6.95,SO,Cultural
4393,0,3,1,6,11.2,SO,Religious
4394,0,5,1,0,8.25,EN,Historical
4395,2,8,5,10,8.22,EN,Religious
4396,1,8,3,4,19.28,SO,Historical
4397,10,7,1,3,5.52,SO,Nature
4398,4,3,8,7,19.21,SO,Cultural
4399,7,3,0,10,13.98,SO,Religious
4400,1,5,3,9,12.01,SO,Religious
4401,4,0,1,2,14.23,EN,Nature
4402,1,2,5,9,17.38,SO,Religious
4403,2,2,6,10,15.5,EN,Religious
4404,7,6,6,9,6.17,EN,Religious
4405,4,10,10,2,18.02,EN,Historical
4406,7,5,3,1,17.86,SO,Nature
4407,1,7,3,5,10.98,EN,Historical
4408,4,10,5,1,8.29,EN,Historical
4409,2,6,4,8,18.45,SO,Religious
4410,4,2,0,0,19.13,SO,Nature
4411,9,10,10,6,19.86,EN,Historical
4412,8,8,3,6,5.73,EN,Nature
4413,3,5,4,6,12.33,EN,Religious
4414,9,4,4,1,12.88,SO,Nature
4415,8,3,10,3,7.34,SO,Cultural
4416,0,4,10,2,11.21,SO,Cultural
4417,2,10,6,8,8.86,SO,Historical
4418,8,0,5,7,17.57,EN,Nature
4419,10,9,10,5,13.05,EN,Nature
4420,8,9,4,8,5.7,SO,Historical
4421,6,5,0,9,16.48,EN,Religious
4422,7,6,0,9,10.61,SO,Religious
4423,1,0,10,4,19.58,SO,Cultural
4424,1,1,9,5,15.22,EN,Cultural
4425,0,1,7,5,18.53,SO,Cultural
4426,1,9,6,9,8.46,EN,Historical
4427,0,9,3,2,9.81,SO,Historical
4428,1,9,10,8,8.9,SO,Cultural
4429,7,2,1,4,14.23,EN,Nature
4430,5,2,4,0,5.9,SO,Nature
